categorie,official_name,longitude,latitude,address_txt,opening_hours,insee,id
france_travail,Agence France Travail TIGNIEU JAMEYZIEU,5.190654,45.753781,15 Rue Vaucanson 38230 Tignieu-Jameyzieu,Mo-Fr 08:30-12:30,38507,993501c0-04d6-45b8-b603-3294e492ddc6
france_travail,Agence France Travail SAINT ANDRE,55.661791,-20.963895,494 Rue Andropolis 97440 Saint-André,Mo-Fr 07:30-11:30,97409,993dc3ee-71f6-47cb-88c8-5986b8109a0a
france_travail,Agence France Travail Versailles,2.137569,48.797809,24 Rue de Vergennes 78000 Versailles,,78646,99590518-1961-49ba-ac73-00ca088b612a
france_travail,Agence France Travail TROYES LA CHAPELLE ST LUC,4.052007,48.311014,Avenue du Général Sarrail 10600 La Chapelle-Saint-Luc,Mo-Fr 08:30-12:30,10081,996cf1c2-26bf-49b3-8159-166e698dd08c
france_travail,Agence France Travail Aulnay-sous-Bois,2.487926,48.949387,135 Rue Jacques Duclos 93600 Aulnay-sous-Bois,,93005,996e9ebc-33ff-4167-a3f6-62cfa8735c24
france_travail,Agence France Travail LUCON,-1.187488,46.45883,2 Rue des liquidambars 85400 Luçon,Mo-Fr 08:30-12:30,85128,997d333b-5759-4cf0-ac64-c84ca3709cdc
france_travail,Agence France Travail SAINT-DIZIER,4.950398,48.63161,Rue Godard-Jeanson 52100 Saint-Dizier,Mo-Fr 08:30-12:30,52448,999b60d3-f3de-48c4-925c-b85761396d89
france_travail,Agence France Travail BLAYE,-0.653793,45.127708,14 Rue Adelaïde Hautval 33390 Blaye,Mo-Fr 08:30-12:30,33058,9a46bc13-a535-4181-8fdc-7caa7d342e3e
france_travail,Agence France Travail SAINT QUENTIN,3.295132,49.837042,51/53  Boulevard Cordier 02100 Saint-Quentin,Mo-Fr 08:30-12:30,02691,9a52b4ce-a7b0-43cb-94de-552d67200085
france_travail,Agence France Travail Sarcelles,2.377773,48.979595,43 Avenue Paul Valéry 95200 Sarcelles,,95585,9b061278-cfc3-48f0-b734-425697b326c8
france_travail,Agence spécialisée France Travail Agence Spectacle DF DROM MED,2.289159,48.837949,Cinema Spectacle IDF & DOM  202 Rue de la Croix Nivert 75015 Paris,,75056,9b3c56a0-52b6-4b50-a703-812a03a488b4
france_travail,Agence France Travail ANCENIS,-1.180187,47.376312,336 RUE DE CHATEAUBRIAND 44150 Ancenis-Saint-Géréon,Mo-Fr 08:30-12:30,44003,9b72822b-b4c8-484e-a16e-eca55fbab0c0
france_travail,Agence France Travail THANN,7.092068,47.814883,17a Faubourg des Vosges 68800 Thann,Mo-Fr 08:30-12:30,68334,9b9355f5-0971-4e22-8759-a3efd4004afe
france_travail,Agence France Travail Maisons-Alfort,2.444209,48.804171,CS 90039  259 Avenue du Général Leclerc 94700 Maisons-Alfort,,94046,9bae457d-fb7f-444a-b1e7-3d43183c86fd
france_travail,Agence France Travail Bezons,2.230317,48.928326,1 Boulevard du General Delambre 95870 Bezons,,95063,9be2781d-9ebd-4582-84e3-d12196f24e1b
france_travail,Agence France Travail LA POSSESSION,55.32736,-20.958779,CENTRE DAFFAIRES ANSELLIA RDC BAT F  15 RUE DU MOULIN JOLI 97419 La Possession,Mo-Fr 07:30-11:30,97408,9bfa5fa0-0d69-415b-b1d8-2c7ebe005450
france_travail,Agence France Travail Saint-Maur-des-Fosses,2.484919,48.801036,16 Rue Léon Bocquet 94100 Saint-Maur-des-Fossés,,94068,9c00f77d-8184-400c-a518-0535fcb865b7
france_travail,Agence France Travail ISSOUDUN,2.004333,46.949307,Rue Georges Brassens 36100 Issoudun,Mo-Fr 08:45-12:45,36088,9cf6f6b5-124d-499e-ba23-b59bf7b0ddfe
france_travail,Agence France Travail TREVOUX,4.754564,45.942252,527 Allée de Fetan 01600 Trévoux,Mo-Fr 08:30-12:30,01427,9d8ee061-0f9d-4e9c-9934-8a8d6107a3d0
france_travail,Agence France Travail Savigny-sur-Orge,2.334181,48.692037,11 Avenue du Garigliano 91600 Savigny-sur-Orge,,91589,9dcf8677-c111-489b-a78e-404d696caa63
france_travail,Agence France Travail BOURGES PROSPECTIVE,2.39413,47.106658,111 Avenue de la Prospective 18000 Bourges,Mo-Fr 08:45-12:45,18033,9dde1de6-2804-4871-8c0e-4b71d45c6b3f
france_travail,Agence France Travail LILLE VAUCANSON,3.094097,50.629537,Rue Vaucanson 59800 Lille,,59350,9e3c38c2-bfbf-4bec-987f-e90837f649bd
france_travail,Agence France Travail ROUEN MAROMME,1.045309,49.482085,116 Rue des Martyrs de la Resistance 76150 Maromme,Mo-Fr 08:30-12:30,76410,9e9b00b9-4579-4a4d-8e45-4fb658850702
france_travail,Agence France Travail GIVORS,4.767206,45.584746,18 Rue Jacques Prévert 69700 Givors,Mo-Fr 08:30-12:30,69091,9ed973f3-d99c-4f7e-81ac-3acaad8cc895
france_travail,Agence France Travail Poissy,2.040987,48.932489,1er étage  2 Place Georges Pompidou 78300 Poissy,,78498,9f27c159-2121-4c46-a305-6f43061ec7ff
france_travail,Agence France Travail CHARLEVILLE-MEZIERES MONTJOLY,4.714129,49.7732,106 Rue Bourbon 08000 Charleville-Mézières,Mo-Fr 08:30-12:30,08105,9f36ed02-4a40-402d-8d6a-e4a12ef98957
france_travail,Agence France Travail PETIT-BOURG - GOYAVE,-61.587837,16.179564,VOIE Section ROUJOL 97170 Petit-Bourg,,97118,9f72ae20-2624-4cd9-b5eb-a8ba73b2cb5e
france_travail,Agence France Travail VERVINS,3.917323,49.839807,23 Rue Marc l'Escarbot 02140 Vervins,Mo-Fr 08:30-12:30,02789,a0044364-b8bb-441b-bcab-1808d4bf6452
france_travail,Relai France Travail MARIPASOULA,-54.030147,3.636558,Chemin POTI SOULA 97370 Maripasoula,,97353,a05afa44-dfad-4147-9a5a-4bc13e646a79
france_travail,Agence France Travail PIERRELATTE,4.706072,44.370531,2bis Rue James Watt 26700 Pierrelatte,Mo-Fr 08:30-12:30,26235,a0a586a1-a2fa-4e28-b075-b6b7ce92fbd1
france_travail,Agence France Travail Domont,2.343343,49.029195,2 Rue des Charbonniers 95330 Domont,,95199,a0c49f93-7aee-4a8f-8688-aaaeb976556d
france_travail,Agence France Travail PONTIVY,-2.968462,48.081323,ZA PORZH ROUZ  1 Rue Kristen Nogues 56300 Pontivy,Mo-Fr 08:30-12:30,56178,a1405d2c-3c05-4ec6-8103-4e95f964ed39
france_travail,Agence France Travail Bobigny,2.440361,48.905888,Cité Karl Marx  49 Rue Miriam Makeba 93000 Bobigny,,93008,a16824fd-3de3-4c1f-9e02-9a574a5f7e71
france_travail,Agence France Travail BESANCON PLANOISE,5.969075,47.217991,CS 71703  8 rue marc bloch 25000 Besançon,Mo-Fr 08:30-12:30,25056,a18b7216-aa5a-42f4-ab53-6e4f716f6271
france_travail,Agence France Travail BRIANCON,6.633191,44.894559,LE PRE DU MOULIN- BATIMENT F  6 Avenue du General de Gaulle 05100 Briançon,Mo-Fr 08:30-12:30,05023,a2314dda-6110-491d-a28c-cef9201732ba
france_travail,Agence France Travail VALENCE VICTOR HUGO,4.92068,44.925846,354 Avenue de Chabeuil 26000 Valence,Mo-Fr 08:30-12:30,26362,a253d593-cc5e-4edb-b9ae-46608b7475bd
france_travail,Agence France Travail VANNES EST,-2.736008,47.653829,17 Route de Nantes 56860 Séné,Mo-Fr 08:30-12:30,56243,a27b3e07-0f7a-4350-9a78-aa07a1a58fd7
france_travail,Agence France Travail LESPARRE-MEDOC,-0.943977,45.304893,7 Chemin de Pradal 33340 Lesparre-Médoc,Mo-Fr 08:30-12:30,33240,a2980316-93f2-4621-bd16-77428f220471
france_travail,Agence France Travail MONTLUEL,5.057744,45.845744,Rue des Valets 01120 Montluel,Mo-Fr 08:30-12:30,01262,a2d13c85-2faa-4638-8634-59338b9531a9
france_travail,Agence France Travail ROUEN LUCILINE,1.066358,49.445725,4 Rue Amédée Dormoy 76000 Rouen,Mo-Fr 08:30-12:30,76540,a337fc78-158c-48cb-9b05-e1d2228429ca
france_travail,Agence France Travail CARMAUX,2.151939,44.051049,Rue de la Verrerie 81400 Carmaux,Mo-Fr 08:30-12:30,81060,a3d3695f-d7ae-4c41-ac00-2cbcf50c5b84
france_travail,Agence France Travail LE CREUSOT,4.442562,46.793074,30b Rue de Chanzy 71200 Le Creusot,Mo-Fr 08:30-12:30,71153,a3dd234a-0a62-4e20-8a4f-42a389766b16
france_travail,Agence France Travail AVIGNON JOLY JEAN,4.827606,43.929209,15 Rue Madame de Sévigné 84000 Avignon,Mo-Fr 08:30-12:30,84007,a46f287f-4091-46a6-837b-4e844637c362
france_travail,Agence France Travail LE TREPORT,1.385642,50.058495,Rue de la Digue 76470 Le Tréport,Mo-Fr 08:30-12:30,76711,a4744f58-6e60-45f7-af41-0f6b891ac5f7
france_travail,Agence France Travail SAINT-AMAND-LES-EAUX,3.422774,50.444196,LE CLOS BARBUSSE  84 Rue Henri Barbusse 59230 Saint-Amand-les-Eaux,,59526,a56090e7-dbc8-447b-bba8-8146e11814b3
france_travail,Agence France Travail LILLERS,2.477996,50.563181,1 Rue de la Gare 62190 Lillers,,62516,a5d428c9-2b03-405f-8433-0c293bc8f894
france_travail,Agence France Travail LYON CROIX-ROUSSE,4.829277,45.779204,49 Rue de Cuire 69004 Lyon,Mo-Fr 08:30-12:30,69123,a5ee6b27-336f-49cf-b1c9-20dd1927bb8d
france_travail,Agence France Travail TARARE,4.437002,45.893535,21 Boulevard VOLTAIRE 69170 Tarare,Mo-Fr 08:30-12:30,69243,a6c9cec2-3136-4af3-b2d6-7bc5bf365b75
france_travail,Agence France Travail LE PORT,55.311353,-20.941685,Rue Sully Prudhomme 97420 Le Port,Mo-Fr 07:30-11:30,97407,a73a9f05-0562-4141-8cfc-ebea40b4aaca
france_travail,Agence France Travail ST LOUIS BEL AIR,55.400198,-21.289297,ZI BEL AIR  20 Rue de l'Étang 97450 Saint-Louis,Mo-Fr 07:30-11:30,97414,a7595e45-0ae8-4414-9981-671edb0e1e56
france_travail,Agence France Travail PERIGUEUX,0.70621,45.187311,134 Avenue Marechal Juin 24000 Périgueux,Mo-Fr 08:30-12:30,24322,a7ad954a-105c-4417-ab15-f17622784e20
france_travail,Agence France Travail SAINT MARTIN D'HERES,5.754718,45.185063,IMMEUBLE PIC DE BELLEDONNE  22 Avenue Benoit Frachon 38400 Saint-Martin-d'Hères,Mo-Fr 08:30-12:30,38421,a7f6dfb8-36f8-4fef-85cc-9140f42e7413
france_travail,Agence France Travail Brie-Comte-Robert,2.611539,48.685989,Rue du 19 Mars 1962 77170 Brie-Comte-Robert,,77053,a8741eef-03b2-4193-bbab-88644f5e14bd
france_travail,Agence France Travail THIERS,3.546395,45.857971,20 Rue des Docteurs Dumas 63300 Thiers,Mo-Fr 08:30-12:30,63430,a8894445-2bc9-4917-9544-9ee8cd60f0c7
france_travail,Relai France Travail PROPRIANO,8.899212,41.675583,Rue de la Marine 20110 Propriano,Mo-Fr 08:30-12:30,2A249,a92bb6fe-1a29-471c-a737-9ba47e7096d6
france_travail,Agence France Travail REIMS BEZANNES,4.003712,49.223071,51 RUE Louis Neel - BEZANNES 51430 Bezannes,Mo-Fr 08:30-12:30,51058,a94b13f6-7b92-4646-9cf7-453e8f5abacd
france_travail,Agence France Travail DOLE,5.470325,47.084453,22 Rue Pablo Neruda 39100 Dole,Mo-Fr 08:30-12:30,39198,a9b02912-f810-436d-a704-cee30b3fe4e6
france_travail,Agence France Travail HONFLEUR,0.241257,49.41792,Cours Jean DE VIENNE  2a Rue des Corsaires 14600 Honfleur,Mo-Fr 08:30-12:30,14333,a9deffb4-fe3a-46e2-ad2b-42c00f16965b
france_travail,Agence France Travail PRIVAS,4.612215,44.719662,116 Rue des Genévriers 07000 Privas,Mo-Fr 08:30-12:30,07186,aa252ea6-2dd8-4ce6-a9f1-9c42a851fa9f
france_travail,Agence France Travail SOUILLAC,1.466298,44.902019,Place de la Gare 46200 Souillac,Mo-Fr 08:30-12:30,46309,aac82057-b129-4d50-b8fc-8fa25dc66e2f
france_travail,Agence France Travail KOUROU,-52.642616,5.156723,1 Rue de la Creche 97310 Kourou,,97304,ab36c448-5aaf-48d1-873f-d105e475950b
france_travail,Agence France Travail NEUFCHATEAU,5.688765,48.353698,110 Quai Jean Moulin 88300 Neufchâteau,Mo-Fr 08:30-12:30,88321,ab6d63c5-cfbc-42cd-98b1-7ea2d646ee30
france_travail,Relai France Travail VARENNES,3.399484,46.314752,5 Rue du 4 Septembre 03150 Varennes-sur-Allier,,03298,abb77501-4126-4205-a843-643af44c9ffa
france_travail,Agence France Travail NANCY JOFFRE,6.178986,48.68702,ZAC NANCY GRAND COEUR  32 Boulevard Joffre 54000 Nancy,Mo-Fr 08:30-12:30,54395,abe29599-34c1-49fd-823a-226498b721c2
france_travail,Agence France Travail ALTKIRCH,7.227387,47.625341,39 Avenue du 8e Régiment de Hussards 68130 Altkirch,Mo-Fr 08:30-12:30,68004,ac2daac6-fbe9-44e2-8d02-995175c14c87
france_travail,Agence France Travail MARSEILLE PONT DE VIVAUX,5.419506,43.284001,IMMEUBLE LE LONGCHAMPS  250 Boulevard mireille lauze 13010 Marseille,Mo-Fr 08:30-12:30,13055,ac38170a-fb85-4319-9d0b-8f6474da30b7
france_travail,Agence France Travail SAINT-BRIEUC OUEST,-2.79972,48.518556,25 Rue de la Hunaudaye 22000 Saint-Brieuc,Mo-Fr 08:30-12:30,22278,ac83331e-09b8-4843-a219-451d3cc36d61
france_travail,Agence France Travail ANGERS CAPUCINS,-0.564513,47.490798,14 Rue du général Lizé 49100 Angers,Mo-Fr 08:30-12:30,49007,acce00e7-bdd6-4bca-8aff-af2aceaf0239
france_travail,Agence France Travail CHINON,0.251045,47.163173,27 Avenue Gambetta 37500 Chinon,Mo-Fr 08:45-12:45,37072,ad465e86-74bd-4520-8dee-793238f3dc51
france_travail,Agence France Travail BETHUNE,2.62575,50.523838,230 Rue de la Faiencerie 62400 Béthune,,62119,ad6b32e3-ae94-4eea-8496-3bf5c3685f3f
france_travail,Agence France Travail PERPIGNAN POLYGONE,2.894378,42.732919,331 Rue Alphonse Beau-de-Rochas 66000 Perpignan,Mo-Fr 08:30-12:30,66136,ada289e3-f5f6-42b5-b7c1-b0f1f314fd5c
france_travail,Agence France Travail Arpajon,2.240273,48.58512,2 Route d'Egly 91290 Arpajon,,91021,adafcf8f-15c4-4293-8ead-8b04d4f2668e
france_travail,Agence France Travail Herblay,2.181585,49.000509,93 Rue de la Marne 95220 Herblay-sur-Seine,,95306,adb5a808-0642-4995-877a-b2e2b35e2dca
france_travail,Agence France Travail Paris 1 2 3 4ème Paul Lelong,2.343264,48.867785,4 Rue Paul Lelong 75002 Paris,,75056,ade77285-25ea-4e67-8c40-a8bb440933a9
france_travail,Agence France Travail ST HERBLAIN,-1.613954,47.210468,4 Rue de la Gironde 44800 Saint-Herblain,Mo-Fr 08:30-12:30,44162,adf57a20-75f2-4b39-8da7-c6bdfa43be7e
france_travail,Agence France Travail FIRMINY,4.282804,45.383759,1 Rue de l'Ouest 42700 Firminy,Mo-Fr 08:30-12:30,42095,aebe51cc-c216-4956-abc4-514f51e83cf7
france_travail,Agence France Travail LAON,3.604991,49.555403,Parc Foch  Avenue du Maréchal Foch 02000 Laon,Mo-Fr 08:30-12:30,02408,af58cb50-6e4f-4655-a489-9b7ea2c68899
france_travail,Agence France Travail MOUTIERS,6.533863,45.486112,11 Rue des Casernes 73600 Moûtiers,Mo-Fr 08:30-12:30,73181,afb2a174-3662-4087-b55f-da3427ba3965
france_travail,Agence France Travail Mitry-Mory,2.642369,48.974306,3 Rue Paul Gauguin 77290 Mitry-Mory,,77294,afc26701-577f-4ee9-bc48-f2ae6fcba89c
france_travail,Agence France Travail SAINTES SAINT GEORGES,-0.66905,45.751532,5 ZAC LA BOBINERIE 17119 Saintes,Mo-Fr 08:30-12:30,17415,b014dc5a-ea7b-47dc-96a2-39f589d6b7ff
france_travail,Agence France Travail DUNKERQUE,2.369111,51.027275,9 Rue du Jeu de Mail 59140 Dunkerque,,59183,b029b2dc-52a6-40d0-8061-43e01a5675d5
france_travail,Agence France Travail BEAUCAIRE,4.613615,43.811378,1133 Chemin du Clapas de Cornut 30300 Beaucaire,Mo-Fr 08:30-12:30,30032,b02aa80e-0814-491e-a859-390e1a8f8bed
france_travail,Agence France Travail BERGERAC,0.478357,44.844096,2 Rue Rudolf Noureev 24100 Bergerac,Mo-Fr 08:30-12:30,24037,b0653ce8-e3ab-4d49-9b2b-1aa753d612eb
france_travail,Agence France Travail BORDEAUX SAINT JEAN,-0.554196,44.827106,4 Rue de Bac Ninh 33800 Bordeaux,Mo-Fr 08:30-12:30,33063,b090bb72-ca75-49d6-98da-58060366928e
france_travail,Agence France Travail SAINT MARTIN,-63.081063,18.069812,22 RUE Léopold Mingau  Concordia-Marigot 97150 Saint-Martin,,97801,b1c9fa95-cffc-4a91-8291-47a6f23e752f
france_travail,Agence France Travail MORNE A L'EAU,-61.448555,16.32752,Immeuble Consonne  150 Route Marie-Émile Coco 97111 Morne-à-l'Eau,,97116,b2de06b7-6cd2-43a8-a5e2-abc28ca21f51
france_travail,Agence France Travail WATTRELOS,3.232369,50.691586,Allee des Fabricants 59150 Wattrelos,,59650,b351ee9c-ef86-494f-8590-82685d13195d
france_travail,Agence France Travail CHALLANS,-1.886588,46.836333,40 Rue Pierre Gilles de Gennes 85300 Challans,Mo-Fr 08:30-12:30,85047,b3571133-146a-413a-bcdd-06c1d6e02abb
france_travail,Agence France Travail MATOURY,-52.347382,4.889372,LA FABRIQUE AMAZONIENNE  10 Esplanade de la CITÉ D'AFFAIRE 97351 Matoury,,97307,b35d504f-d94c-412a-90b5-5c37cc7a6086
france_travail,Agence France Travail QUIMPERLE,-3.580661,47.86644,11bis Rue Eric Tabarly 29300 Quimperlé,Mo-Fr 08:30-12:30,29233,b3c65d54-3934-4d7b-b89c-26e4af2368e0
france_travail,Agence France Travail CASTRES,2.233678,43.592788,68 Boulevard Pierre Mendès France 81100 Castres,Mo-Fr 08:30-12:30,81065,b3f603a6-70ce-467e-a454-93bd67f7da91
france_travail,Agence France Travail ROCHEFORT,-0.951446,45.927774,4 Place François Blondel 17300 Rochefort,Mo-Fr 08:30-12:30,17299,b422cbd6-880d-4cec-ba46-6eb3051b9d4b
france_travail,Agence France Travail MACON,4.837804,46.310685,MAISON DE LEMPLOI  1000 Avenue Maréchal de Lattre De Tassigny 71000 Mâcon,Mo-Fr 08:30-12:30,71270,b453ba61-6951-407b-a3ad-dcb13a13f2f8
france_travail,Agence France Travail MONTAUBAN NORD,1.371293,44.031908,124 rue de pater 82000 Montauban,Mo-Fr 08:30-12:30,82121,b4a120f5-a92f-4a81-b6c1-0f888dab768e
france_travail,Agence France Travail GUINGAMP,-3.163197,48.559503,6 Rue du 48e Regiment d’Infanterie 22200 Guingamp,Mo-Fr 08:30-12:30,22070,b4a7cb67-a542-4e02-8439-b55790ba03e8
france_travail,Agence France Travail QUIMPER SUD,-4.097186,47.977326,50 Rue President Sadate 29000 Quimper,Mo-Fr 08:30-12:30,29232,b4abee7f-0490-493d-a452-95fd8cae473b
france_travail,Agence France Travail Colombes,2.252586,48.916748,102 Avenue Henri Barbusse 92700 Colombes,,92025,b4eb2f12-94fe-4e4e-9b0d-d4f315009f04
france_travail,Agence France Travail ROANNE,4.071537,46.040537,Rue des Fossés 42300 Roanne,Mo-Fr 08:30-12:30,42187,b573ed96-06a8-4629-8bab-3ccee7770f92
france_travail,Agence France Travail ABYMES CARUEL,-61.526955,16.252829,Morne Caruel  Avenue Patrick Saint-Éloi 97139 Les Abymes,,97101,b5f3ded6-aaf9-4eec-b9d4-5d70cfbcd1e7
france_travail,Relai France Travail LA FERTE MACE,-0.359251,48.590959,BP106  Rue Saint-denis 61600 La Ferté Macé,Mo-Fr 08:30-12:30,61168,b616bf48-571f-4ab8-8423-0db030f103a9
france_travail,Agence France Travail HAZEBROUCK,2.548587,50.722935,27 Rue du Fer à Cheval 59190 Hazebrouck,,59295,b633f235-b337-4dda-a014-23cf140a1c42
france_travail,Agence France Travail TOURS DEUX LIONS,0.68036,47.364559,40 Rue James Watt 37200 Tours,Mo-Fr 08:45-12:45,37261,b67aa682-c196-4ae6-bd8d-a676c1b08a96
france_travail,Agence France Travail BLOIS GARE,1.324068,47.584298,ILOT DUCOUX  9 Rue Auguste Poulain 41000 Blois,Mo-Fr 08:45-12:45,41018,b7369774-55db-4e36-9c46-d89048885e39
france_travail,Agence France Travail EPERNAY,3.962366,49.049786,2 Rue Marcel Paul 51200 Épernay,Mo-Fr 08:30-12:30,51230,b75edee7-07df-46d8-b34d-25862feff97d
france_travail,Agence France Travail Aubervilliers,2.391302,48.910731,124 Rue Henri Barbusse 93300 Aubervilliers,,93001,b785f188-0210-4ec9-b257-7e0caaf0c597
france_travail,Agence France Travail BOULOGNE-SUR-MER,1.611126,50.718589,135 Boulevard Pierre Daunou 62200 Boulogne-sur-Mer,,62160,b82db6f6-7866-4e14-a530-7ea2836e782a
france_travail,Agence France Travail MAYENNE,-0.608977,48.300236,8 Rue  Charles De Blois 53100 Mayenne,Mo-Fr 08:30-12:30,53147,b867659e-5a97-43af-9b85-fc319fa9caa5
france_travail,Relai France Travail OUEST PROVENCE M,4.997673,43.575739,4 Boulevard Jacques Minet 13140 Miramas,Mo-Fr 08:30-12:30,13063,b870526d-3494-4729-b407-215ba59a8bae
france_travail,Agence France Travail PESSAC,-0.654735,44.78256,ZA DU HAUT LEVEQUE  15 Avenue Léonard de Vinci 33600 Pessac,Mo-Fr 08:30-12:30,33318,b916dc90-6d4f-4c64-b24e-bf7448cd8cef
france_travail,Agence France Travail BEZIERS COURONDELLE,3.22271,43.364098,Quartier Courondelle  75 Boulevard Colette Besson 34500 Béziers,Mo-Fr 08:30-12:30,34032,b966e87a-90ed-4cab-ae2c-fc0edfb4920e
france_travail,Agence France Travail DIGOIN,4.003215,46.478176,1 Rue des Charmes 71160 Digoin,Mo-Fr 08:30-12:30,71176,b9691dba-2f86-4ac7-b438-32eba4850a4e
france_travail,Agence France Travail CENTRE-ISERE,5.594895,45.360768,93 Boulevard Franklin Roosevelt 38500 Voiron,Mo-Fr 08:30-12:30,38563,b9c6ade3-2cbb-4bfe-b8d5-fbd112872f7e
france_travail,Agence France Travail Savigny-le-Temple,2.580538,48.594594,29 Avenue Jules Vallès 77176 Savigny-le-Temple,,77445,b9c9a97b-d45d-40a7-b168-b2fb1aa8928e
france_travail,Agence France Travail Etampes,2.148494,48.429077,15 Rue de Saclas 91150 Étampes,,91223,b9cb9d55-087f-4699-b8d4-740bac0df816
france_travail,Agence spécialisée France Travail Cinéma Spectacle Ouest et Nord,2.233728,48.909311,CINEMA SPECTACLE OUEST & NORD  14 Rue de Mantes 92700 Colombes,,92025,b9e7a510-8b4d-4f89-80b3-912808a4a115
france_travail,Agence France Travail ST GILLES CROIX DE VIE,-1.912859,46.694527,7 Route de la roche 85800 Saint-Gilles-Croix-de-Vie,Mo-Fr 08:30-12:30,85222,b9ea3f5f-a068-46f3-9fae-c39cd0eeb9a7
france_travail,Agence France Travail DU MOULIN,55.493183,-20.891572,CS 11110  4 Allée Maureau 97490 Saint-Denis,Mo-Fr 07:30-11:30,97411,ba27b302-44b8-4b43-abf3-7632b750272e
france_travail,Agence France Travail SAINT JEAN DE MAURIENNE,6.355729,45.273138,310 Rue Jean Moulin 73300 Saint-Jean-de-Maurienne,Mo-Fr 08:30-12:30,73248,ba9d161f-6727-4fe3-a3ed-06c1ceeb127a
france_travail,Agence France Travail ROMANS SUR ISERE,5.082497,45.047502,4 Rue Auguste Perret 26100 Romans-sur-Isère,Mo-Fr 08:30-12:30,26281,baa7dd0a-55ed-482b-be3f-8536d9add457
france_travail,Agence France Travail RIOM,3.138332,45.893309,24 Avenue George Gershwin 63200 Riom,Mo-Fr 08:30-12:30,63300,bb4a5be5-85b7-4e30-9d24-c88c129a5991
france_travail,Agence France Travail AMBERIEU EN BUGEY,5.332357,45.960704,285 Rue des Mouettes 01500 Ambérieu-en-Bugey,Mo-Fr 08:30-12:30,01004,bb90ed78-6afe-4b55-9f5d-6fe8eedf6782
france_travail,Agence France Travail MULHOUSE-PORTE DE BALE,7.345182,47.745811,8 Rue Zuber 68100 Mulhouse,Mo-Fr 08:30-12:30,68224,bb933d4e-59ff-4a9f-a890-64adaf0ad1c0
france_travail,Agence France Travail MILLAU,3.082613,44.112823,12 Avenue Edouard Alfred Martel 12100 Millau,Mo-Fr 08:30-12:30,12145,bb93f4cd-b562-465c-af20-4ee3e1ec6410
france_travail,Agence France Travail LILLEBONNE,0.532198,49.522471,Rue Chico Mendes 76170 Lillebonne,Mo-Fr 08:30-12:30,76384,bbf43673-3dd1-4e83-8d6b-3236346a6768
france_travail,Agence France Travail Villeneuve-Saint-Georges,2.447484,48.728937,2 Rue Henri Janin 94190 Villeneuve-Saint-Georges,,94078,bc03cc0a-101a-4977-a644-be56c4b874b1
france_travail,Agence France Travail SAINT MAXIMIN,5.850937,43.455049,637 Avenue Gabriel Péri 83470 Saint-Maximin-la-Sainte-Baume,Mo-Fr 08:30-12:30,83116,bc083f73-2d52-4b81-a5ac-78574a3fe80f
france_travail,Agence France Travail Conflans-Sainte-Honorine,2.079135,49.00678,3 Rue de l'Hautil 78700 Conflans-Sainte-Honorine,,78172,bc3098cb-25ba-4171-83ef-075bb0c6a6f8
france_travail,Agence France Travail Saint-Ouen,2.329146,48.903764,IMMEUBLE LE BALDI - BAT.B 4EME ETAGE  44 Avenue du Capitaine Glarner 93400 Saint-Ouen-sur-Seine,,93070,bc365e39-2940-4102-bed4-520471c48e53
france_travail,Agence France Travail LAMENTIN,-61.014416,14.622059,Face au chateau d'eau  Acajou 97232 Le Lamentin,Mo-Fr 07:30-12:00,97213,bc4625c8-cee6-47cb-a71e-89437fd6c16d
france_travail,Agence France Travail Montmorency,2.313974,48.974443,27 Rue Ferber 95160 Montmorency,,95428,bcac1fb5-f6af-47c2-80aa-cdc47f6e65bc
france_travail,Agence France Travail CREIL MONTATAIRE,2.433285,49.251301,38 Avenue Ambroise Croizat 60160 Montataire,Mo-Fr 08:30-12:30,60414,bcad57c4-17c4-4d44-9bb8-bc319fc8b35c
france_travail,Agence France Travail CHARLEVILLE-MEZIERES VAL DE VENCE,4.729209,49.742055,6 Rue Jean-baptiste Lefort 08000 Charleville-Mézières,Mo-Fr 08:30-12:30,08105,bccc0ae2-7bd6-4c49-bdd8-497b25d78108
france_travail,Agence France Travail CHATEAUDUN,1.341623,48.067602,9 Place du Phénix 28200 Châteaudun,Mo-Fr 08:45-12:45,28088,bceb2348-59ce-4e9f-add8-02ca51a4e637
france_travail,Agence France Travail VITROLLES,5.259748,43.422082,3 Voie d'Allemagne 13127 Vitrolles,Mo-Fr 08:30-12:30,13117,bd1f1b7e-8730-472d-b8ae-16b2a00189d3
france_travail,Agence France Travail CHATEAUROUX BALSAN,1.6840169999999999,46.811266,4 AVENUE Francois MITTERRAND 36000 Châteauroux,Mo-Fr 08:45-12:45,36044,bda5fe12-340d-4ffe-84f9-fd64fed1de72
france_travail,Agence France Travail LONS LE SAUNIER,5.563,46.671,11 Bis AV du Stade 39000 Lons-le-Saunier,Mo-Fr 08:30-12:30,39300,be40fb74-a2b2-4e24-87f7-9272225b3f98
france_travail,Agence France Travail FORGES LES EAUX,1.537648,49.61962,91 rue de neufchâtel 76440 Forges-les-Eaux,Mo-Fr 08:30-12:30,76276,be6b0718-d0cd-4bed-b4c3-bfa53054fef5
france_travail,Agence France Travail COMMERCY,5.587396,48.761165,54bis Avenue Stanislas 55200 Commercy,Mo-Fr 08:30-12:30,55122,be76d8f8-83f1-4541-b200-a2270dee130b
